date,region_id,daily
2021-07-08,2308086.0,29759.0
2021-07-08,2309056.0,24406.0
2021-07-08,2309059.0,22293.0
2021-07-08,2309062.0,27460.0
2021-07-08,2309065.0,38406.0
2021-07-08,2309066.0,115525.0
2021-07-08,2309067.0,20927.0
2021-07-08,2309068.0,16811.0
2021-07-08,2309070.0,67655.0
2021-07-08,2309071.0,40250.0
2021-07-08,2309072.0,42752.0
2021-07-08,2309073.0,23976.0
2021-07-08,2309075.0,26546.0
2021-07-08,2331031.0,10953.0
2021-07-08,2331038.0,11466.0
2021-07-09,2301063.0,26232.0
2021-07-09,2301064.0,26237.0
2021-07-09,2301066.0,2330.0
2021-07-09,2304052.0,239828.0
2021-07-09,2304053.0,16923.0
2021-07-09,2304054.0,131104.0
2021-07-09,2304057.0,36909.0
2021-07-09,2304058.0,106282.0
2021-07-09,2304059.0,59520.0
2021-07-09,2305051.0,124204.0
2021-07-09,2305052.0,68291.0
2021-07-09,2305053.0,82106.0
2021-07-09,2305054.0,51523.0
2021-07-09,2305056.0,39971.0
2021-07-09,2305057.0,17059.0
2021-07-09,2305058.0,22534.0
2021-07-09,2305062.0,14928.0
2021-07-09,2305064.0,51883.0
2021-07-09,2305067.0,201411.0
2021-07-09,2305072.0,84013.0
2021-07-09,2305073.0,75628.0
2021-07-09,2305074.0,104968.0
2021-07-09,2305075.0,222680.0
2021-07-09,2306058.0,10504.0
2021-07-09,2306060.0,14029.0
2021-07-09,2306065.0,41910.0
2021-07-09,2306068.0,54786.0
2021-07-09,2306069.0,50044.0
2021-07-09,2306070.0,68114.0
2021-07-09,2306071.0,35581.0
2021-07-09,2307052.0,0.0
2021-07-09,2307057.0,20430.0
2021-07-09,2307058.0,36092.0
2021-07-09,2307061.0,47714.0
2021-07-09,2308051.0,43800.0
2021-07-09,2308053.0,0.0
2021-07-09,2308054.0,0.0
2021-07-09,2308055.0,0.0
2021-07-09,2308056.0,40427.0
2021-07-09,2308062.0,52523.0
2021-07-09,2308064.0,82402.0
2021-07-09,2308065.0,53026.0
2021-07-09,2308073.0,0.0
2021-07-09,2308079.0,26.0
2021-07-09,2308080.0,0.0
2021-07-09,2308081.0,0.0
2021-07-09,2308084.0,0.0
2021-07-09,2308085.0,0.0
2021-07-09,2308086.0,27220.0
2021-07-09,2309056.0,19160.0
2021-07-09,2309059.0,17565.0
2021-07-09,2309062.0,29212.0
2021-07-09,2309065.0,37324.0
2021-07-09,2309066.0,99869.0
2021-07-09,2309067.0,18325.0
2021-07-09,2309068.0,13024.0
2021-07-09,2309070.0,39535.0
2021-07-09,2309071.0,36582.0
2021-07-09,2309072.0,37856.0
2021-07-09,2309073.0,21421.0
2021-07-09,2309075.0,23561.0
2021-07-09,2331031.0,9741.0
2021-07-09,2331038.0,10421.0
2021-07-10,2301063.0,32320.0
2021-07-10,2301064.0,26827.0
2021-07-10,2301066.0,4467.0
2021-07-10,2304052.0,255062.0
2021-07-10,2304053.0,18364.0
2021-07-10,2304054.0,132215.0
2021-07-10,2304057.0,39082.0
2021-07-10,2304058.0,114614.0
2021-07-10,2304059.0,58950.0
2021-07-10,2305051.0,133724.0
2021-07-10,2305052.0,83032.0
2021-07-10,2305053.0,93271.0
2021-07-10,2305054.0,60895.0
2021-07-10,2305056.0,46496.0
2021-07-10,2305057.0,17420.0
2021-07-10,2305058.0,23419.0
2021-07-10,2305062.0,12889.0
2021-07-10,2305064.0,44790.0
2021-07-10,2305067.0,182846.0
2021-07-10,2305072.0,72426.0
2021-07-10,2305073.0,57950.0
2021-07-10,2305074.0,62197.0
2021-07-10,2305075.0,213419.0
2021-07-10,2306058.0,13045.0
2021-07-10,2306060.0,13504.0
2021-07-10,2306065.0,43530.0
2021-07-10,2306068.0,60852.0
2021-07-10,2306069.0,58338.0
2021-07-10,2306070.0,80838.0
2021-07-10,2306071.0,44246.0
2021-07-10,2307052.0,0.0
2021-07-10,2307057.0,19492.0
2021-07-10,2307058.0,32150.0
2021-07-10,2307061.0,56777.0
2021-07-10,2308051.0,46713.0
2021-07-10,2308053.0,0.0
2021-07-10,2308054.0,0.0
2021-07-10,2308055.0,0.0
2021-07-10,2308056.0,40818.0
2021-07-10,2308062.0,46778.0
2021-07-10,2308064.0,79020.0
2021-07-10,2308065.0,49143.0
2021-07-10,2308073.0,0.0
2021-07-10,2308079.0,29.0
2021-07-10,2308080.0,0.0
2021-07-10,2308081.0,0.0
2021-07-10,2308084.0,0.0
2021-07-10,2308085.0,0.0
2021-07-10,2308086.0,26545.0
2021-07-10,2309056.0,19219.0
2021-07-10,2309059.0,4794.0
2021-07-10,2309062.0,23516.0
2021-07-10,2309065.0,35684.0
2021-07-10,2309066.0,114272.0
2021-07-10,2309067.0,19563.0
2021-07-10,2309068.0,19264.0
2021-07-10,2309070.0,44690.0
2021-07-10,2309071.0,37019.0
2021-07-10,2309072.0,41945.0
2021-07-10,2309073.0,23251.0
2021-07-10,2309075.0,17519.0
2021-07-10,2331031.0,11485.0
2021-07-10,2331038.0,12667.0
2021-07-11,2301063.0,25721.0
2021-07-11,2301064.0,19935.0
2021-07-11,2301066.0,3737.0
2021-07-11,2304052.0,188338.0
2021-07-11,2304053.0,12166.0
2021-07-11,2304054.0,89917.0
2021-07-11,2304057.0,27059.0
2021-07-11,2304058.0,85227.0
2021-07-11,2304059.0,39967.0
2021-07-11,2305051.0,101119.0
2021-07-11,2305052.0,72574.0
2021-07-11,2305053.0,73921.0
2021-07-11,2305054.0,45403.0
2021-07-11,2305056.0,38868.0
2021-07-11,2305057.0,13816.0
2021-07-11,2305058.0,16905.0
2021-07-11,2305062.0,7776.0
2021-07-11,2305064.0,31113.0
2021-07-11,2305067.0,123094.0
2021-07-11,2305072.0,49417.0
2021-07-11,2305073.0,35807.0
2021-07-11,2305074.0,32689.0
2021-07-11,2305075.0,144270.0
2021-07-11,2306058.0,10164.0
2021-07-11,2306060.0,9774.0
2021-07-11,2306065.0,34967.0
2021-07-11,2306068.0,49815.0
2021-07-11,2306069.0,49428.0
2021-07-11,2306070.0,61083.0
2021-07-11,2306071.0,33581.0
2021-07-11,2307052.0,0.0
2021-07-11,2307057.0,12877.0
2021-07-11,2307058.0,21480.0
2021-07-11,2307061.0,53566.0
2021-07-11,2308051.0,36067.0
2021-07-11,2308053.0,0.0
2021-07-11,2308054.0,0.0
2021-07-11,2308055.0,0.0
2021-07-11,2308056.0,31921.0
2021-07-11,2308062.0,30618.0
2021-07-11,2308064.0,52478.0
2021-07-11,2308065.0,31408.0
2021-07-11,2308073.0,0.0
2021-07-11,2308079.0,30.0
2021-07-11,2308080.0,0.0
2021-07-11,2308081.0,0.0
2021-07-11,2308084.0,0.0
2021-07-11,2308085.0,0.0
2021-07-11,2308086.0,19691.0
2021-07-11,2309056.0,12682.0
2021-07-11,2309059.0,2366.0
2021-07-11,2309062.0,13537.0
2021-07-11,2309065.0,29331.0
2021-07-11,2309066.0,93268.0
2021-07-11,2309067.0,14582.0
2021-07-11,2309068.0,16279.0
2021-07-11,2309070.0,38554.0
2021-07-11,2309071.0,33374.0
2021-07-11,2309072.0,34302.0
2021-07-11,2309073.0,17296.0
2021-07-11,2309075.0,9791.0
2021-07-11,2331031.0,10040.0
2021-07-11,2331038.0,9586.0
2021-07-12,2301063.0,30773.0
2021-07-12,2301064.0,28097.0
2021-07-12,2301066.0,2094.0
2021-07-12,2304052.0,270844.0
2021-07-12,2304053.0,18283.0
2021-07-12,2304054.0,152149.0
2021-07-12,2304057.0,40840.0
2021-07-12,2304058.0,121054.0
2021-07-12,2304059.0,65950.0
2021-07-12,2305051.0,142368.0
2021-07-12,2305052.0,94024.0
2021-07-12,2305053.0,96235.0
2021-07-12,2305054.0,63535.0
2021-07-12,2305056.0,49742.0
2021-07-12,2305057.0,19361.0
2021-07-12,2305058.0,26368.0
2021-07-12,2305062.0,19054.0
2021-07-12,2305064.0,55534.0
2021-07-12,2305067.0,239819.0
2021-07-12,2305072.0,103215.0
2021-07-12,2305073.0,84476.0
2021-07-12,2305074.0,84421.0
2021-07-12,2305075.0,283697.0
2021-07-12,2306058.0,12638.0
2021-07-12,2306060.0,14894.0
2021-07-12,2306065.0,46650.0
2021-07-12,2306068.0,62734.0
2021-07-12,2306069.0,56440.0
2021-07-12,2306070.0,78641.0
2021-07-12,2306071.0,44200.0
2021-07-12,2307052.0,0.0
2021-07-12,2307057.0,24471.0
2021-07-12,2307058.0,40726.0
2021-07-12,2307061.0,57414.0
2021-07-12,2308051.0,51175.0
2021-07-12,2308053.0,0.0
2021-07-12,2308054.0,0.0
2021-07-12,2308055.0,0.0
2021-07-12,2308056.0,45975.0
2021-07-12,2308062.0,59599.0
2021-07-12,2308064.0,96588.0
2021-07-12,2308065.0,59592.0
2021-07-12,2308073.0,0.0
2021-07-12,2308079.0,30.0
2021-07-12,2308080.0,0.0
2021-07-12,2308081.0,0.0
2021-07-12,2308084.0,0.0
2021-07-12,2308085.0,0.0
2021-07-12,2308086.0,29545.0
2021-07-12,2309056.0,24691.0
2021-07-12,2309059.0,21889.0
2021-07-12,2309062.0,26846.0
2021-07-12,2309065.0,17205.0
2021-07-12,2309066.0,114723.0
2021-07-12,2309067.0,20822.0
2021-07-12,2309068.0,16834.0
2021-07-12,2309070.0,68475.0
2021-07-12,2309071.0,40263.0
2021-07-12,2309072.0,42537.0
2021-07-12,2309073.0,23878.0
2021-07-12,2309075.0,27167.0
2021-07-12,2331031.0,11471.0
2021-07-12,2331038.0,11911.0
2021-07-13,2301063.0,20576.0
2021-07-13,2301064.0,28726.0
2021-07-13,2301066.0,2105.0
2021-07-13,2304052.0,275072.0
2021-07-13,2304053.0,18106.0
2021-07-13,2304054.0,118031.0
2021-07-13,2304057.0,37012.0
2021-07-13,2304058.0,97332.0
2021-07-13,2304059.0,65622.0
2021-07-13,2305051.0,133521.0
2021-07-13,2305052.0,71436.0
2021-07-13,2305053.0,73076.0
2021-07-13,2305054.0,45833.0
2021-07-13,2305056.0,28908.0
2021-07-13,2305057.0,15048.0
2021-07-13,2305058.0,26211.0
2021-07-13,2305062.0,12526.0
2021-07-13,2305064.0,54103.0
2021-07-13,2305067.0,191122.0
2021-07-13,2305072.0,88001.0
2021-07-13,2305073.0,72679.0
2021-07-13,2305074.0,83175.0
2021-07-13,2305075.0,266875.0
2021-07-13,2306058.0,12252.0
2021-07-13,2306060.0,14859.0
2021-07-13,2306065.0,35364.0
