latitude,longitude,date,region_id
37.38873,126.66343,2021-10-19,2304065
37.412968,126.686104,2021-10-19,2304054
37.422157,126.71584,2021-10-19,2305067
37.42067,126.743324,2021-10-19,2305072
37.40856,126.67041,2021-10-19,2304058
37.40438,126.64319,2021-10-19,2304066
37.377487,126.6619,2021-10-19,2304065
37.418472,126.70783,2021-10-18,2305067
37.44427,126.69102,2021-10-18,2309073
37.413002,126.703186,2021-10-18,2305067
37.457085,126.69862,2021-10-18,2305055
37.46997,126.638916,2021-10-18,2301056
37.39405,126.69879,2021-10-18,2305074
37.39781,126.6907,2021-10-18,2305074
37.398033,126.69019,2021-10-18,2305074
37.39852,126.689186,2021-10-18,2305074
37.401344,126.68326,2021-10-18,2305074
37.425716,126.645515,2021-10-18,2304060
37.439487,126.694214,2021-10-18,2309073
37.439148,126.69955,2021-10-18,2309073
37.45048,126.70123,2021-10-18,2305053
37.45238,126.70148,2021-10-18,2305053
37.419746,126.69585,2021-10-18,2304052
37.447037,126.70809,2021-10-18,2305051
37.440773,126.6984,2021-10-18,2309073
37.455738,126.649635,2021-10-18,2309056
37.422825,126.70967,2021-10-18,2305067
37.42731,126.6605,2021-10-18,2304056
37.39058,126.720856,2021-10-18,2305074
37.41968,126.70882,2021-10-18,2305067
37.41748,126.70719,2021-10-18,2305067
37.453888,126.64265,2021-10-18,2309059
37.47153,126.69374,2021-09-14,2306070
37.470615,126.69497,2021-09-14,2306071
37.47084,126.694664,2021-09-14,2306071
37.47174,126.69347,2021-09-14,2306070
37.436943,126.69627,2021-09-14,2304052
37.43133,126.69704,2021-09-14,2304052
37.424206,126.69378,2021-09-14,2304052
37.39513,126.66979,2021-09-14,2304058
37.417667,126.687744,2021-09-14,2304055
37.46362,126.67322,2021-09-14,2309062
37.457737,126.69222,2021-09-14,2309070
37.44887,126.724205,2021-09-13,2305054
37.44831,126.73309,2021-09-13,2305064
37.44833,126.73275,2021-09-13,2305064
37.42322,126.69691,2021-09-13,2304055
37.423054,126.69482,2021-09-13,2304055
37.415222,126.6911,2021-09-13,2304054
37.414986,126.69085,2021-09-13,2304054
37.409943,126.68555,2021-09-13,2304054
37.408405,126.68742,2021-09-13,2305074
37.42155,126.697174,2021-09-13,2304055
37.422314,126.64717,2021-09-13,2304051
37.418564,126.69293,2021-09-13,2304055
37.48887,126.73974,2021-09-13,2306067
37.506935,126.73486,2021-09-13,2306072
37.39853,126.6894,2021-09-13,2305074
37.419704,126.69578,2021-09-13,2304052
37.426086,126.64482,2021-09-13,2304060
37.461205,126.697586,2021-09-13,2305055
37.614964,126.68327,2021-09-13,2308081
37.397762,126.65227,2021-09-13,2304064
37.390522,126.65057,2021-09-13,2304064
37.401257,126.655426,2021-09-13,2304057
37.40219,126.65607,2021-09-13,2304057
37.40298,126.656586,2021-09-13,2304057
37.403755,126.65711,2021-09-13,2304057
37.405506,126.65826,2021-09-13,2304057
37.43476,126.64729,2021-09-13,2309060
37.436386,126.64873,2021-09-13,2309060
37.47845,126.671486,2021-09-13,2308062
37.489555,126.678925,2021-09-13,2308064
37.486065,126.680244,2021-09-13,2308065
37.483807,126.67721,2021-09-13,2308064
37.526062,126.66932,2021-09-13,2308054
37.529243,126.669525,2021-09-13,2308054
37.52616,126.67301,2021-09-13,2308054
37.39512,126.669815,2021-09-13,2304058
37.39258,126.6465,2021-09-13,2304066
37.525566,126.727974,2021-09-13,2307056
37.511948,126.74263,2021-09-13,2306072
37.398342,126.652534,2021-09-13,2304066
37.51683,126.74457,2021-09-13,2306072
37.51721,126.73821,2021-09-13,2306072
37.54365,126.71811,2021-09-13,2307053
37.55164,126.69268,2021-09-13,2308053
37.551918,126.68861,2021-09-13,2308053
37.550713,126.67722,2021-09-13,2308053
37.549957,126.67723,2021-09-13,2308053
37.49629,126.67577,2021-09-12,2308064
37.463627,126.6732,2021-09-12,2309062
37.455643,126.68004,2021-09-12,2309068
37.427322,126.6594,2021-09-12,2304051
37.427826,126.65685,2021-09-12,2304051
37.430725,126.647316,2021-09-12,2304060
37.425987,126.667725,2021-09-12,2304056
37.426296,126.66646,2021-09-12,2304056
37.436012,126.718315,2021-09-12,2305067
37.423138,126.696976,2021-09-12,2304055
37.479527,126.71043,2021-09-12,2306053
37.45499,126.70188,2021-09-12,2305053
37.45224,126.70147,2021-09-12,2305053
37.40285,126.656586,2021-09-12,2304057
37.424713,126.68286,2021-09-12,2304053
37.419777,126.69585,2021-09-12,2304052
37.411613,126.71327,2021-09-12,2305073
37.42112,126.69691,2021-09-12,2304055
37.41329,126.71251,2021-09-12,2305073
37.423412,126.68866,2021-09-12,2304055
37.42074,126.69682,2021-09-11,2304052
37.41959,126.69566,2021-09-11,2304052
37.514915,126.73911,2021-09-11,2306072
37.397312,126.634254,2021-09-11,2304066
37.39386,126.65104,2021-09-11,2304064
37.398808,126.6516,2021-09-11,2304066
37.42174,126.69323,2021-09-11,2304055
37.421738,126.69326,2021-09-11,2304055
37.48023,126.64558,2021-09-11,2302063
37.472,126.63019,2021-09-11,2301058
37.46581,126.6901,2021-09-11,2309069
37.427246,126.670395,2021-09-11,2304056
37.42361,126.668915,2021-09-11,2304056
37.400105,126.65461,2021-09-11,2304064
37.393623,126.65062,2021-09-11,2304064
37.402885,126.656624,2021-09-11,2304057
37.412178,126.66276,2021-09-11,2304057
37.419342,126.6786,2021-09-11,2304053
37.419342,126.6786,2021-09-11,2304053
37.420498,126.67123,2021-09-11,2304056
37.42199,126.66812,2021-09-11,2304056
37.42471,126.67646,2021-09-11,2304053
37.41804,126.67837,2021-09-11,2304054
37.426853,126.645226,2021-09-11,2304060
37.426067,126.65128,2021-09-11,2304060
37.425743,126.65359,2021-09-11,2304051
37.4315,126.69865,2021-09-11,2304052
37.422176,126.71348,2021-09-11,2305067
37.465763,126.6932,2021-09-11,2305058
37.468056,126.70205,2021-09-11,2306071
