hour,precipitation,humidity,wind_speed,temperature,date,region_id
600.00,0.00,47.00,3.00,25.20,2021-09-23,2306065
700.00,0.00,55.00,2.40,23.90,2021-09-23,2306065
800.00,0.00,65.00,0.90,21.00,2021-09-23,2306065
900.00,0.00,73.00,0.40,19.40,2021-09-23,2306065
1000.00,0.00,78.00,0.30,18.70,2021-09-23,2306065
1100.00,0.00,83.00,0.60,17.90,2021-09-23,2306065
1200.00,0.00,85.00,0.80,17.50,2021-09-23,2306065
1300.00,0.00,84.00,0.50,17.40,2021-09-23,2306065
1400.00,0.00,89.00,0.80,16.40,2021-09-23,2306065
1500.00,0.00,94.00,0.20,15.70,2021-09-23,2306065
1600.00,0.00,94.00,0.60,15.60,2021-09-23,2306065
1700.00,0.00,93.00,0.70,15.70,2021-09-23,2306065
1800.00,0.00,94.00,0.70,15.30,2021-09-23,2306065
1900.00,0.00,95.00,0.40,15.30,2021-09-23,2306065
2000.00,0.00,95.00,0.70,15.40,2021-09-23,2306065
2100.00,0.00,95.00,0.10,15.60,2021-09-23,2306065
2200.00,0.00,81.00,0.70,19.20,2021-09-23,2306065
2300.00,0.00,68.00,1.60,21.50,2021-09-23,2306065
0.00,0.00,63.00,2.10,22.80,2021-09-24,2306065
100.00,0.00,58.00,1.30,24.50,2021-09-24,2306065
200.00,0.00,52.00,1.60,25.80,2021-09-24,2306065
300.00,0.00,50.00,1.40,26.00,2021-09-24,2306065
400.00,0.00,46.00,2.40,26.00,2021-09-24,2306065
500.00,0.00,46.00,1.10,27.10,2021-09-24,2306065
600.00,0.00,50.00,1.00,26.20,2021-09-24,2306065
700.00,0.00,48.00,1.90,25.80,2021-09-24,2306065
800.00,0.00,58.00,1.50,23.10,2021-09-24,2306065
900.00,0.00,70.00,0.70,20.90,2021-09-24,2306065
1000.00,0.00,64.00,1.60,22.00,2021-09-24,2306065
1100.00,0.00,64.00,2.40,22.40,2021-09-24,2306065
1200.00,0.00,69.00,2.10,21.40,2021-09-24,2306065
1300.00,0.00,69.00,2.20,21.10,2021-09-24,2306065
1400.00,0.00,69.00,2.30,20.60,2021-09-24,2306065
1500.00,0.00,71.00,1.90,20.20,2021-09-24,2306065
1600.00,0.00,69.00,2.60,20.30,2021-09-24,2306065
1700.00,0.00,71.00,2.70,19.80,2021-09-24,2306065
1800.00,0.00,68.00,3.00,20.20,2021-09-24,2306065
1900.00,0.00,70.00,2.00,19.90,2021-09-24,2306065
2000.00,0.00,83.00,0.30,17.90,2021-09-24,2306065
2100.00,0.00,87.00,0.00,17.70,2021-09-24,2306065
2200.00,0.00,82.00,0.60,18.70,2021-09-24,2306065
2300.00,0.00,73.00,0.60,20.30,2021-09-24,2306065
0.00,0.00,71.00,1.40,21.00,2021-09-25,2306065
100.00,0.00,67.00,1.30,22.50,2021-09-25,2306065
200.00,0.00,66.00,1.80,22.60,2021-09-25,2306065
300.00,0.00,66.00,1.90,22.40,2021-09-25,2306065
400.00,0.00,66.00,1.60,23.00,2021-09-25,2306065
500.00,0.00,71.00,1.40,22.20,2021-09-25,2306065
600.00,0.00,65.00,1.90,23.00,2021-09-25,2306065
700.00,0.00,70.00,0.70,22.60,2021-09-25,2306065
900.00,0.00,72.00,1.70,21.60,2021-09-25,2306065
1000.00,0.00,74.00,1.40,21.40,2021-09-25,2306065
1100.00,0.00,73.00,1.60,21.50,2021-09-25,2306065
1200.00,0.00,74.00,1.20,21.20,2021-09-25,2306065
1300.00,0.00,76.00,1.10,20.90,2021-09-25,2306065
1400.00,0.00,72.00,2.10,21.10,2021-09-25,2306065
1500.00,0.00,73.00,2.10,20.80,2021-09-25,2306065
1600.00,0.00,75.00,1.10,20.40,2021-09-25,2306065
1700.00,0.00,81.00,0.30,19.30,2021-09-25,2306065
1800.00,0.00,78.00,1.00,19.00,2021-09-25,2306065
1900.00,0.00,81.00,0.40,18.10,2021-09-25,2306065
2000.00,0.00,86.00,0.30,17.20,2021-09-25,2306065
2100.00,0.00,79.00,1.20,19.00,2021-09-25,2306065
2200.00,0.00,64.00,2.50,21.20,2021-09-25,2306065
2300.00,0.00,66.00,1.60,21.50,2021-09-25,2306065
0.00,0.00,59.00,2.20,23.10,2021-09-26,2306065
100.00,0.00,52.00,2.00,24.40,2021-09-26,2306065
200.00,0.00,52.00,1.50,25.00,2021-09-26,2306065
300.00,0.00,49.00,1.30,25.50,2021-09-26,2306065
400.00,0.00,45.00,1.60,26.70,2021-09-26,2306065
500.00,0.00,44.00,2.30,26.80,2021-09-26,2306065
600.00,0.00,55.00,1.00,25.10,2021-09-26,2306065
700.00,0.00,64.00,0.90,23.60,2021-09-26,2306065
800.00,0.00,72.00,0.50,21.80,2021-09-26,2306065
900.00,0.00,74.00,0.60,20.70,2021-09-26,2306065
1000.00,0.00,78.00,0.80,20.70,2021-09-26,2306065
1100.00,0.00,79.00,0.70,20.70,2021-09-26,2306065
1200.00,0.00,62.00,1.40,21.90,2021-09-26,2306065
1300.00,0.00,66.00,0.90,21.10,2021-09-26,2306065
1400.00,0.00,71.00,0.20,20.20,2021-09-26,2306065
1500.00,0.00,62.00,1.50,21.10,2021-09-26,2306065
1600.00,0.00,62.00,2.00,20.60,2021-09-26,2306065
1700.00,0.00,63.00,1.90,20.20,2021-09-26,2306065
1800.00,0.00,62.00,2.30,20.00,2021-09-26,2306065
1900.00,0.00,63.00,1.70,19.60,2021-09-26,2306065
2000.00,0.00,62.00,2.90,19.60,2021-09-26,2306065
2100.00,0.00,63.00,2.00,19.60,2021-09-26,2306065
2200.00,0.00,61.00,2.60,20.20,2021-09-26,2306065
2300.00,0.00,61.00,2.80,20.60,2021-09-26,2306065
0.00,0.00,58.00,2.10,22.00,2021-09-27,2306065
100.00,0.00,52.00,2.60,23.40,2021-09-27,2306065
200.00,0.00,51.00,1.50,24.40,2021-09-27,2306065
300.00,0.00,50.00,1.60,24.50,2021-09-27,2306065
400.00,0.00,60.00,0.40,24.00,2021-09-27,2306065
500.00,0.00,77.00,0.70,22.00,2021-09-27,2306065
600.00,0.00,74.00,0.20,21.90,2021-09-27,2306065
700.00,0.00,86.00,0.30,21.00,2021-09-27,2306065
800.00,0.00,83.00,0.50,20.50,2021-09-27,2306065
900.00,0.00,82.00,0.20,20.40,2021-09-27,2306065
1000.00,0.00,85.00,0.50,20.00,2021-09-27,2306065
1100.00,0.00,83.00,0.40,20.00,2021-09-27,2306065
1200.00,0.00,83.00,0.50,20.00,2021-09-27,2306065
1300.00,0.00,86.00,0.20,19.60,2021-09-27,2306065
1400.00,0.00,73.00,1.60,21.00,2021-09-27,2306065
1500.00,0.00,74.00,1.50,20.80,2021-09-27,2306065
1600.00,0.00,79.00,1.80,20.00,2021-09-27,2306065
1700.00,0.00,76.00,2.10,20.20,2021-09-27,2306065
1800.00,0.00,75.00,2.00,20.30,2021-09-27,2306065
1900.00,0.00,77.00,1.30,20.10,2021-09-27,2306065
2000.00,0.00,76.00,1.70,20.10,2021-09-27,2306065
2100.00,0.00,76.00,2.00,20.10,2021-09-27,2306065
2200.00,0.00,83.00,1.20,19.50,2021-09-27,2306065
2300.00,0.00,77.00,1.70,20.40,2021-09-27,2306065
0.00,0.00,71.00,1.80,21.80,2021-09-28,2306065
100.00,0.00,60.00,2.30,23.70,2021-09-28,2306065
200.00,0.00,59.00,1.60,24.40,2021-09-28,2306065
300.00,0.00,55.00,1.20,23.70,2021-09-28,2306065
400.00,0.00,52.00,1.80,24.00,2021-09-28,2306065
500.00,0.00,53.00,2.30,23.90,2021-09-28,2306065
600.00,0.00,82.00,1.00,20.70,2021-09-28,2306065
700.00,0.00,83.00,0.20,20.80,2021-09-28,2306065
800.00,0.50,94.00,0.70,19.50,2021-09-28,2306065
900.00,0.00,92.00,0.30,19.20,2021-09-28,2306065
1000.00,1.00,96.00,0.90,18.80,2021-09-28,2306065
1100.00,0.50,97.00,0.70,19.00,2021-09-28,2306065
1200.00,0.50,96.00,2.50,19.40,2021-09-28,2306065
1300.00,0.50,96.00,2.40,19.60,2021-09-28,2306065
1400.00,1.00,96.00,1.70,19.80,2021-09-28,2306065
1500.00,0.00,94.00,2.00,20.10,2021-09-28,2306065
1600.00,0.00,91.00,2.50,20.40,2021-09-28,2306065
1700.00,0.00,92.00,2.70,20.40,2021-09-28,2306065
1800.00,0.00,89.00,3.00,20.90,2021-09-28,2306065
1900.00,0.00,90.00,2.90,21.00,2021-09-28,2306065
2000.00,0.00,91.00,2.30,20.90,2021-09-28,2306065
2100.00,0.50,92.00,2.20,21.30,2021-09-28,2306065
2200.00,3.50,95.00,3.10,21.30,2021-09-28,2306065
2300.00,3.00,95.00,2.10,21.10,2021-09-28,2306065
0.00,0.50,93.00,1.50,21.10,2021-09-29,2306065
100.00,0.00,91.00,2.50,20.90,2021-09-29,2306065
200.00,0.00,94.00,2.30,20.10,2021-09-29,2306065
300.00,0.00,89.00,1.70,20.70,2021-09-29,2306065
400.00,0.00,87.00,1.40,20.80,2021-09-29,2306065
500.00,0.00,90.00,0.60,20.30,2021-09-29,2306065
600.00,0.00,88.00,0.70,20.10,2021-09-29,2306065
700.00,0.00,89.00,0.60,19.80,2021-09-29,2306065
800.00,0.00,88.00,0.30,19.70,2021-09-29,2306065
900.00,0.00,95.00,0.10,18.60,2021-09-29,2306065
1000.00,0.00,97.00,0.40,17.70,2021-09-29,2306065
1100.00,0.00,97.00,0.60,17.10,2021-09-29,2306065
1200.00,0.00,98.00,0.60,16.80,2021-09-29,2306065
1300.00,0.00,98.00,0.10,16.50,2021-09-29,2306065
1400.00,0.00,98.00,0.10,16.30,2021-09-29,2306065
1500.00,0.00,98.00,0.20,16.60,2021-09-29,2306065
1600.00,0.00,99.00,0.20,16.10,2021-09-29,2306065
1700.00,0.00,99.00,0.70,15.90,2021-09-29,2306065
1800.00,0.00,99.00,0.80,16.00,2021-09-29,2306065
1900.00,0.00,98.00,0.70,15.40,2021-09-29,2306065
2000.00,0.00,99.00,0.50,15.10,2021-09-29,2306065
2100.00,0.00,99.00,0.40,15.80,2021-09-29,2306065
2200.00,0.00,93.00,0.40,18.20,2021-09-29,2306065
2300.00,0.00,87.00,0.90,19.50,2021-09-29,2306065
0.00,0.00,78.00,1.30,20.80,2021-09-30,2306065
100.00,0.00,70.00,0.70,23.00,2021-09-30,2306065
200.00,0.00,69.00,1.40,23.60,2021-09-30,2306065
300.00,0.00,61.00,1.40,24.90,2021-09-30,2306065
400.00,0.00,61.00,2.20,24.40,2021-09-30,2306065
500.00,0.00,59.00,1.30,25.60,2021-09-30,2306065
600.00,0.00,58.00,0.90,25.60,2021-09-30,2306065
700.00,0.00,68.00,0.20,23.50,2021-09-30,2306065
800.00,0.00,82.00,0.60,20.80,2021-09-30,2306065
900.00,0.00,89.00,0.60,19.00,2021-09-30,2306065
1000.00,0.00,92.00,0.90,18.30,2021-09-30,2306065
1100.00,0.00,95.00,0.90,18.00,2021-09-30,2306065
1200.00,0.00,97.00,0.70,18.10,2021-09-30,2306065
1300.00,0.00,97.00,0.30,17.70,2021-09-30,2306065
1400.00,0.00,97.00,0.80,17.50,2021-09-30,2306065
1500.00,0.00,98.00,0.60,17.50,2021-09-30,2306065
1600.00,0.00,98.00,1.00,17.70,2021-09-30,2306065
1700.00,0.00,98.00,0.10,17.30,2021-09-30,2306065
1800.00,0.00,98.00,1.10,17.10,2021-09-30,2306065
1900.00,0.00,99.00,0.10,17.60,2021-09-30,2306065
2000.00,0.00,99.00,0.10,17.60,2021-09-30,2306065
2100.00,0.00,99.00,0.80,17.80,2021-09-30,2306065
2200.00,0.00,84.00,1.30,18.80,2021-09-30,2306065
2300.00,0.00,73.00,2.80,20.20,2021-09-30,2306065
0.00,0.00,66.00,2.30,22.70,2021-10-01,2306065
100.00,0.00,60.00,2.70,24.00,2021-10-01,2306065
200.00,0.00,49.00,1.30,26.00,2021-10-01,2306065
300.00,0.00,47.00,2.00,26.90,2021-10-01,2306065
400.00,0.00,48.00,2.40,27.20,2021-10-01,2306065
500.00,0.00,57.00,2.60,26.00,2021-10-01,2306065
600.00,0.00,56.00,2.50,25.40,2021-10-01,2306065
700.00,0.00,70.00,1.80,23.60,2021-10-01,2306065
800.00,0.00,76.00,1.60,21.70,2021-10-01,2306065
900.00,0.00,85.00,0.30,20.00,2021-10-01,2306065
1000.00,0.00,88.00,0.40,20.10,2021-10-01,2306065
1100.00,0.00,86.00,0.40,20.50,2021-10-01,2306065
1200.00,17.50,94.00,1.50,16.40,2021-10-01,2306065
1300.00,2.00,87.00,4.70,17.30,2021-10-01,2306065
1400.00,0.00,96.00,1.00,16.20,2021-10-01,2306065
1500.00,0.00,97.00,0.50,16.00,2021-10-01,2306065
1600.00,0.00,96.00,0.50,16.00,2021-10-01,2306065
1700.00,0.00,85.00,1.90,17.50,2021-10-01,2306065
1800.00,0.00,90.00,1.10,18.20,2021-10-01,2306065
1900.00,0.00,94.00,0.70,18.40,2021-10-01,2306065
2000.00,0.00,95.00,0.40,18.60,2021-10-01,2306065
2100.00,0.00,97.00,0.10,18.50,2021-10-01,2306065
2200.00,0.00,94.00,0.10,18.90,2021-10-01,2306065
2300.00,0.00,82.00,0.90,20.30,2021-10-01,2306065
0.00,0.00,73.00,1.30,21.80,2021-10-02,2306065
100.00,0.00,69.00,1.70,22.60,2021-10-02,2306065
200.00,0.00,61.00,1.80,24.20,2021-10-02,2306065
300.00,0.00,58.00,1.50,25.00,2021-10-02,2306065
400.00,0.00,55.00,2.50,24.80,2021-10-02,2306065
500.00,0.00,53.00,2.60,25.20,2021-10-02,2306065
600.00,0.00,57.00,1.70,24.70,2021-10-02,2306065
700.00,0.00,69.00,0.40,23.30,2021-10-02,2306065
800.00,0.00,85.00,0.60,20.40,2021-10-02,2306065
900.00,0.00,91.00,0.70,19.00,2021-10-02,2306065
1000.00,0.00,94.00,0.40,18.10,2021-10-02,2306065
1100.00,0.00,92.00,0.50,18.00,2021-10-02,2306065
1200.00,0.00,84.00,0.90,19.70,2021-10-02,2306065
1300.00,0.00,89.00,0.50,18.90,2021-10-02,2306065
1400.00,0.00,93.00,0.60,18.60,2021-10-02,2306065
1500.00,0.00,95.00,1.30,18.60,2021-10-02,2306065
1600.00,0.00,94.00,1.30,19.00,2021-10-02,2306065
1700.00,0.00,92.00,1.30,19.50,2021-10-02,2306065
1800.00,0.00,94.00,0.90,18.40,2021-10-02,2306065
1900.00,0.00,91.00,2.00,18.70,2021-10-02,2306065
2000.00,0.00,93.00,1.00,18.00,2021-10-02,2306065
2100.00,0.00,91.00,1.50,18.50,2021-10-02,2306065
2200.00,0.00,80.00,2.60,20.50,2021-10-02,2306065
2300.00,0.00,72.00,1.90,22.80,2021-10-02,2306065
0.00,0.00,68.00,2.00,24.20,2021-10-03,2306065
100.00,0.00,61.00,1.80,25.80,2021-10-03,2306065
200.00,0.00,53.00,1.80,26.90,2021-10-03,2306065
300.00,0.00,50.00,2.60,27.40,2021-10-03,2306065
400.00,0.00,45.00,2.40,28.20,2021-10-03,2306065
500.00,0.00,48.00,3.10,27.30,2021-10-03,2306065
600.00,0.00,47.00,2.20,26.00,2021-10-03,2306065
700.00,0.00,55.00,1.10,25.10,2021-10-03,2306065
800.00,0.00,59.00,0.80,23.60,2021-10-03,2306065
900.00,0.00,64.00,1.40,22.20,2021-10-03,2306065
1000.00,0.00,59.00,1.60,23.40,2021-10-03,2306065
1100.00,0.00,77.00,0.50,20.10,2021-10-03,2306065
1200.00,0.00,77.00,0.70,19.90,2021-10-03,2306065
1300.00,0.00,75.00,1.20,20.30,2021-10-03,2306065
1400.00,0.00,68.00,1.80,21.30,2021-10-03,2306065
1500.00,0.00,70.00,1.60,21.80,2021-10-03,2306065
1600.00,0.00,64.00,1.80,22.20,2021-10-03,2306065
1700.00,0.00,64.00,1.90,22.40,2021-10-03,2306065
1800.00,0.00,63.00,1.20,22.40,2021-10-03,2306065
1900.00,0.00,61.00,2.10,22.00,2021-10-03,2306065
2000.00,0.00,63.00,2.40,22.40,2021-10-03,2306065
2100.00,0.00,66.00,2.60,22.50,2021-10-03,2306065
2200.00,0.00,69.00,3.00,22.40,2021-10-03,2306065
2300.00,0.00,74.00,2.70,22.80,2021-10-03,2306065
0.00,0.00,75.00,3.00,23.30,2021-10-04,2306065
100.00,0.00,77.00,2.50,24.00,2021-10-04,2306065
200.00,0.00,77.00,2.90,24.90,2021-10-04,2306065
300.00,0.00,77.00,3.80,25.20,2021-10-04,2306065
400.00,0.00,79.00,3.40,25.30,2021-10-04,2306065
500.00,0.00,79.00,3.40,25.20,2021-10-04,2306065
600.00,0.00,82.00,3.40,24.90,2021-10-04,2306065
700.00,1.50,94.00,1.80,23.30,2021-10-04,2306065
900.00,0.00,86.00,3.20,24.20,2021-10-04,2306065
1000.00,0.50,88.00,2.00,23.80,2021-10-04,2306065
1100.00,0.50,93.00,1.60,23.20,2021-10-04,2306065
1200.00,0.00,86.00,2.50,23.90,2021-10-04,2306065
1300.00,0.00,85.00,1.90,24.00,2021-10-04,2306065
1400.00,0.00,84.00,2.50,24.10,2021-10-04,2306065
1500.00,0.00,84.00,2.10,23.90,2021-10-04,2306065
1600.00,0.00,83.00,2.60,23.90,2021-10-04,2306065
1700.00,0.00,85.00,2.60,23.70,2021-10-04,2306065
1800.00,0.00,86.00,1.50,23.60,2021-10-04,2306065
1900.00,0.00,85.00,1.70,23.50,2021-10-04,2306065
2000.00,0.00,84.00,2.60,23.40,2021-10-04,2306065
2100.00,0.00,84.00,1.70,23.30,2021-10-04,2306065
2200.00,0.00,83.00,2.20,23.50,2021-10-04,2306065
2300.00,0.00,80.00,3.10,24.10,2021-10-04,2306065
0.00,0.00,81.00,3.00,24.20,2021-10-05,2306065
100.00,0.00,76.00,3.20,24.80,2021-10-05,2306065
200.00,0.00,77.00,3.70,25.10,2021-10-05,2306065
300.00,0.00,72.00,3.80,25.90,2021-10-05,2306065
400.00,0.00,75.00,3.00,25.10,2021-10-05,2306065
500.00,0.00,75.00,2.90,24.90,2021-10-05,2306065
600.00,0.00,78.00,2.80,24.10,2021-10-05,2306065
700.00,0.00,86.00,3.00,23.20,2021-10-05,2306065
800.00,0.00,92.00,1.50,22.00,2021-10-05,2306065
900.00,0.00,88.00,1.90,22.10,2021-10-05,2306065
1000.00,0.00,90.00,0.20,21.80,2021-10-05,2306065
1100.00,0.00,90.00,0.60,21.40,2021-10-05,2306065
1200.00,0.00,92.00,0.20,21.20,2021-10-05,2306065
1300.00,0.00,92.00,0.60,20.10,2021-10-05,2306065
1400.00,0.00,91.00,0.90,18.80,2021-10-05,2306065
1500.00,0.00,91.00,0.50,18.50,2021-10-05,2306065
1600.00,0.00,90.00,0.50,18.10,2021-10-05,2306065
1700.00,0.00,89.00,0.30,18.10,2021-10-05,2306065
1800.00,0.00,92.00,0.50,17.80,2021-10-05,2306065
1900.00,0.00,96.00,0.70,17.50,2021-10-05,2306065
2000.00,0.50,97.00,0.50,17.40,2021-10-05,2306065
2100.00,0.00,96.00,1.30,18.00,2021-10-05,2306065
2200.00,0.50,92.00,2.20,18.40,2021-10-05,2306065
2300.00,0.00,93.00,2.40,18.30,2021-10-05,2306065
0.00,0.00,93.00,2.30,18.40,2021-10-06,2306065
100.00,0.00,94.00,2.90,18.30,2021-10-06,2306065
200.00,0.00,94.00,2.60,18.70,2021-10-06,2306065
300.00,0.50,91.00,2.60,19.40,2021-10-06,2306065
400.00,0.00,90.00,2.70,19.50,2021-10-06,2306065
500.00,0.00,86.00,2.80,20.90,2021-10-06,2306065
600.00,0.00,81.00,2.60,21.00,2021-10-06,2306065
700.00,0.00,81.00,2.00,20.50,2021-10-06,2306065
800.00,0.00,82.00,1.40,19.90,2021-10-06,2306065
900.00,0.00,87.00,1.40,19.10,2021-10-06,2306065
1000.00,0.00,86.00,0.80,19.20,2021-10-06,2306065
1100.00,0.00,83.00,1.20,19.40,2021-10-06,2306065
1200.00,0.00,80.00,0.80,19.60,2021-10-06,2306065
1300.00,0.00,80.00,1.70,19.60,2021-10-06,2306065
1400.00,0.00,84.00,0.80,19.00,2021-10-06,2306065
1500.00,0.00,86.00,0.70,18.70,2021-10-06,2306065
1600.00,0.00,89.00,0.90,18.50,2021-10-06,2306065
1700.00,0.00,90.00,0.70,18.50,2021-10-06,2306065
1800.00,0.00,96.00,0.50,17.80,2021-10-06,2306065
1900.00,1.00,97.00,1.00,17.40,2021-10-06,2306065
2000.00,0.50,97.00,1.20,17.30,2021-10-06,2306065
2100.00,0.00,98.00,0.60,17.90,2021-10-06,2306065
2200.00,0.00,97.00,0.30,18.20,2021-10-06,2306065
2300.00,0.00,97.00,0.20,18.90,2021-10-06,2306065
0.00,0.00,90.00,0.30,19.80,2021-10-07,2306065
100.00,0.00,89.00,0.40,20.30,2021-10-07,2306065
200.00,0.00,77.00,0.50,21.10,2021-10-07,2306065
300.00,0.00,79.00,2.20,21.60,2021-10-07,2306065
400.00,0.00,83.00,1.80,20.60,2021-10-07,2306065
500.00,0.00,80.00,2.10,20.40,2021-10-07,2306065
600.00,0.00,79.00,2.20,20.40,2021-10-07,2306065
700.00,0.00,81.00,1.70,19.70,2021-10-07,2306065
800.00,0.00,87.00,1.10,18.50,2021-10-07,2306065
900.00,0.00,83.00,1.20,18.80,2021-10-07,2306065
1000.00,0.00,91.00,0.40,17.40,2021-10-07,2306065
1100.00,0.00,90.00,0.40,17.20,2021-10-07,2306065
1200.00,0.00,92.00,0.60,16.60,2021-10-07,2306065
1300.00,0.00,93.00,0.50,16.40,2021-10-07,2306065
1400.00,0.00,93.00,0.60,16.70,2021-10-07,2306065
1500.00,0.00,91.00,0.80,16.90,2021-10-07,2306065
1600.00,0.00,92.00,0.30,16.70,2021-10-07,2306065
1700.00,0.00,93.00,0.80,17.00,2021-10-07,2306065
1800.00,0.00,91.00,0.40,17.20,2021-10-07,2306065
1900.00,0.00,94.00,0.70,16.70,2021-10-07,2306065
2000.00,0.00,95.00,0.40,16.80,2021-10-07,2306065
2100.00,0.00,90.00,0.70,17.80,2021-10-07,2306065
2200.00,0.00,89.00,0.90,18.30,2021-10-07,2306065
2300.00,0.00,89.00,0.80,19.00,2021-10-07,2306065
0.00,0.00,88.00,0.70,19.60,2021-10-08,2306065
100.00,0.50,83.00,0.60,20.10,2021-10-08,2306065
200.00,0.00,87.00,0.30,20.30,2021-10-08,2306065
300.00,0.00,87.00,0.50,20.50,2021-10-08,2306065
400.00,0.50,91.00,0.30,19.80,2021-10-08,2306065
500.00,0.50,94.00,0.50,19.60,2021-10-08,2306065
600.00,0.50,96.00,0.10,19.20,2021-10-08,2306065
700.00,0.00,96.00,0.00,19.00,2021-10-08,2306065
800.00,0.00,97.00,0.20,18.20,2021-10-08,2306065
900.00,0.00,97.00,0.80,18.60,2021-10-08,2306065
1000.00,0.00,92.00,1.60,19.10,2021-10-08,2306065
1100.00,0.00,93.00,1.20,18.70,2021-10-08,2306065
1200.00,0.00,92.00,1.10,18.80,2021-10-08,2306065
1300.00,0.00,95.00,0.80,18.40,2021-10-08,2306065
1400.00,0.00,96.00,0.80,18.00,2021-10-08,2306065
1500.00,0.00,93.00,0.90,18.60,2021-10-08,2306065
1600.00,0.00,90.00,1.40,18.70,2021-10-08,2306065
1700.00,0.00,82.00,2.50,19.80,2021-10-08,2306065
1800.00,0.00,85.00,1.30,19.40,2021-10-08,2306065
1900.00,0.00,79.00,0.90,19.90,2021-10-08,2306065
2000.00,0.00,79.00,2.90,20.00,2021-10-08,2306065
2100.00,0.00,80.00,2.20,19.80,2021-10-08,2306065
2200.00,0.00,81.00,2.50,20.10,2021-10-08,2306065
2300.00,0.00,81.00,2.40,20.70,2021-10-08,2306065
0.00,0.00,79.00,2.50,21.50,2021-10-09,2306065
100.00,0.00,75.00,2.30,22.20,2021-10-09,2306065
200.00,0.00,75.00,1.80,22.20,2021-10-09,2306065
300.00,0.00,72.00,2.20,23.40,2021-10-09,2306065
400.00,0.00,74.00,1.70,23.20,2021-10-09,2306065
500.00,0.00,77.00,0.80,23.00,2021-10-09,2306065
600.00,0.00,70.00,1.10,24.80,2021-10-09,2306065
700.00,0.00,72.00,2.20,23.70,2021-10-09,2306065
800.00,0.00,78.00,1.50,22.40,2021-10-09,2306065
900.00,0.00,84.00,1.10,21.40,2021-10-09,2306065
1000.00,0.00,84.00,1.60,21.60,2021-10-09,2306065
1100.00,0.00,85.00,1.60,21.50,2021-10-09,2306065
1200.00,0.00,85.00,1.90,21.50,2021-10-09,2306065
1300.00,0.00,90.00,0.40,20.50,2021-10-09,2306065
1400.00,0.00,84.00,2.10,21.70,2021-10-09,2306065
1500.00,0.00,83.00,2.10,22.10,2021-10-09,2306065
1600.00,0.00,82.00,1.60,22.40,2021-10-09,2306065
1700.00,0.00,83.00,1.60,22.20,2021-10-09,2306065
1800.00,0.00,84.00,2.20,22.00,2021-10-09,2306065
1900.00,0.00,84.00,1.50,21.90,2021-10-09,2306065
2000.00,0.00,81.00,1.70,22.10,2021-10-09,2306065
2100.00,0.00,74.00,1.50,22.40,2021-10-09,2306065
2200.00,0.00,77.00,2.00,22.70,2021-10-09,2306065
2300.00,0.00,78.00,2.50,23.60,2021-10-09,2306065
0.00,0.00,84.00,1.80,23.30,2021-10-10,2306065
100.00,0.00,83.00,2.40,23.80,2021-10-10,2306065
200.00,3.50,97.00,1.40,20.80,2021-10-10,2306065
300.00,1.50,96.00,1.90,20.40,2021-10-10,2306065
400.00,0.00,96.00,2.10,20.00,2021-10-10,2306065
500.00,0.50,96.00,2.20,19.70,2021-10-10,2306065
600.00,0.00,96.00,1.90,19.30,2021-10-10,2306065
700.00,0.00,94.00,1.00,18.60,2021-10-10,2306065
800.00,0.50,94.00,0.50,17.50,2021-10-10,2306065
900.00,0.00,93.00,0.80,17.30,2021-10-10,2306065
1000.00,2.00,96.00,1.10,16.80,2021-10-10,2306065
1100.00,3.00,95.00,0.20,14.80,2021-10-10,2306065
1200.00,0.50,97.00,0.30,14.40,2021-10-10,2306065
1300.00,0.00,97.00,0.40,14.30,2021-10-10,2306065
1400.00,0.50,96.00,0.80,13.50,2021-10-10,2306065
1500.00,0.00,92.00,0.50,13.00,2021-10-10,2306065
1600.00,0.50,90.00,0.60,12.50,2021-10-10,2306065
1700.00,0.00,93.00,0.50,12.00,2021-10-10,2306065
1800.00,0.00,96.00,0.80,11.70,2021-10-10,2306065
1900.00,0.50,94.00,0.20,11.50,2021-10-10,2306065
2000.00,0.00,97.00,0.40,11.20,2021-10-10,2306065
2100.00,0.00,96.00,0.50,11.30,2021-10-10,2306065
2200.00,0.00,87.00,0.50,12.10,2021-10-10,2306065
2300.00,0.00,73.00,1.40,13.90,2021-10-10,2306065
0.00,0.00,75.00,1.00,14.30,2021-10-11,2306065
100.00,0.00,72.00,1.60,15.10,2021-10-11,2306065
200.00,0.00,65.00,1.00,15.60,2021-10-11,2306065
300.00,0.00,66.00,0.70,15.30,2021-10-11,2306065
400.00,0.00,69.00,0.70,15.90,2021-10-11,2306065
500.00,0.00,66.00,0.90,17.00,2021-10-11,2306065
600.00,0.00,66.00,0.40,17.30,2021-10-11,2306065
700.00,0.00,82.00,0.30,15.90,2021-10-11,2306065
800.00,0.00,82.00,0.90,14.80,2021-10-11,2306065
900.00,0.00,88.00,0.40,14.00,2021-10-11,2306065
1000.00,0.00,86.00,1.10,14.40,2021-10-11,2306065
1100.00,0.00,82.00,0.90,15.20,2021-10-11,2306065
1200.00,0.00,80.00,1.10,15.60,2021-10-11,2306065
1300.00,0.00,71.00,1.90,16.40,2021-10-11,2306065
1400.00,0.00,78.00,0.60,15.90,2021-10-11,2306065
1500.00,0.00,75.00,1.60,16.00,2021-10-11,2306065
1600.00,0.00,80.00,1.50,15.40,2021-10-11,2306065
1700.00,0.00,86.00,0.50,14.50,2021-10-11,2306065
