date,humidity,wind_speed,temperature,precipitation,region_id
2021-09-22,67.17,2.11,21.14,0.00,2301063
2021-09-23,70.12,1.48,20.23,0.00,2301063
2021-09-24,69.71,1.44,21.40,0.00,2301063
2021-09-25,70.52,2.02,21.51,0.00,2301063
2021-09-26,67.17,1.43,21.19,0.00,2301063
2021-09-27,75.12,1.31,20.74,1.50,2301063
2021-09-28,85.62,1.95,20.74,12.00,2301063
2021-09-29,92.42,0.67,18.15,0.50,2301063
2021-09-30,85.75,1.18,19.97,0.50,2301063
2021-10-01,78.88,1.53,20.43,7.50,2301063
2021-10-02,85.17,1.31,20.15,0.00,2301063
2021-10-03,74.12,1.72,22.33,0.00,2301063
2021-10-04,83.52,5.27,23.60,0.00,2301063
2021-10-05,87.00,2.07,20.96,0.50,2301063
2021-10-06,90.17,1.48,19.72,7.50,2301063
2021-10-07,85.50,0.73,18.33,0.00,2301063
2021-10-08,89.33,1.10,19.18,2.00,2301063
2021-10-09,85.04,1.30,21.66,0.00,2301063
2021-10-10,82.79,1.81,16.12,6.00,2301063
2021-10-11,71.62,2.26,15.78,0.00,2301063
2021-10-12,68.88,2.35,17.27,0.00,2301063
2021-10-13,76.92,1.09,18.93,0.00,2301063
2021-10-14,71.88,1.66,18.75,0.00,2301063
2021-10-15,61.62,2.23,17.33,0.00,2301063
2021-10-16,41.25,4.14,6.55,0.00,2301063
2021-10-17,42.88,1.72,7.07,0.00,2301063
2021-10-18,79.75,1.58,11.92,10.50,2301063
2021-10-19,59.08,2.34,9.40,0.00,2301063
2021-10-20,67.65,0.90,8.11,0.00,2301063
2021-10-21,61.83,1.09,9.61,0.00,2301063
2021-10-22,52.67,1.38,11.39,0.00,2301063
2021-10-23,65.33,1.00,11.92,0.00,2301063
2021-10-24,73.29,0.99,11.59,0.00,2301063
2021-10-25,75.50,1.09,12.28,0.00,2301063
2021-10-26,73.21,1.53,14.95,0.00,2301063
2021-10-27,55.12,1.54,12.39,0.00,2301063
2021-10-28,52.71,1.49,13.89,0.00,2301063
2021-10-29,60.09,1.63,14.50,0.00,2301063
2021-10-30,79.21,0.96,13.97,0.00,2301063
2021-10-31,77.33,0.95,14.65,0.00,2301063
2021-11-01,74.58,1.40,12.10,0.00,2301063
2021-11-02,75.58,1.13,10.92,0.00,2301063
2021-11-03,81.25,0.91,12.36,1.50,2301063
2021-11-04,91.79,0.65,12.51,1.00,2301063
2021-11-05,75.21,0.91,13.06,0.00,2301063
2021-11-06,64.79,0.92,14.63,0.00,2301063
2021-11-07,64.42,2.46,15.58,19.00,2301063
2021-11-08,79.92,1.78,6.40,16.00,2301063
2021-11-09,82.58,1.68,4.78,10.50,2301063
2021-11-10,66.08,2.15,6.11,0.00,2301063
2021-11-11,59.54,2.48,6.15,0.00,2301063
2021-11-12,60.12,1.24,5.65,0.00,2301063
2021-11-13,64.62,1.47,12.06,0.00,2301063
2021-11-14,68.75,1.11,11.60,0.00,2301063
2021-11-15,67.54,1.16,9.80,0.00,2301063
2021-11-16,62.62,1.03,8.03,0.00,2301063
2021-11-17,70.33,1.79,10.20,0.00,2301063
2021-11-18,77.42,2.59,14.61,0.00,2301063
2021-11-19,85.71,1.06,10.84,0.00,2301063
2021-11-20,86.50,0.72,9.60,0.00,2301063
2021-11-21,72.26,2.26,9.55,2.00,2301063
2021-11-22,61.96,3.11,1.75,0.00,2301063
2021-11-23,71.75,1.79,1.56,0.00,2301063
2021-11-24,61.71,1.85,8.66,0.00,2301063
2021-11-25,50.13,1.49,4.95,0.00,2301063
2021-11-26,55.71,1.59,3.89,0.00,2301063
2021-11-27,60.38,0.75,2.87,0.00,2301063
2021-11-28,65.79,0.78,5.99,0.00,2301063
2021-11-29,76.75,2.10,9.18,23.50,2301063
2021-11-30,65.21,3.69,3.71,4.00,2301063
2021-12-01,56.96,2.34,-0.48,0.00,2301063
2021-12-02,57.62,3.00,6.17,0.50,2301063
2021-12-03,47.46,1.87,1.56,0.00,2301063
2021-12-04,49.88,1.71,2.54,0.00,2301063
2021-12-05,63.75,0.62,3.46,0.00,2301063
2021-12-06,59.71,0.58,6.28,0.00,2301063
2021-12-07,70.00,1.37,6.70,0.00,2301063
2021-12-08,72.54,0.90,6.52,0.00,2301063
2021-12-09,71.17,1.28,8.38,0.00,2301063
2021-12-10,89.12,1.06,6.63,0.00,2301063
2021-12-11,77.00,1.32,5.60,0.00,2301063
2021-12-12,46.79,2.91,-0.75,0.00,2301063
2021-12-13,58.88,1.84,0.50,0.00,2301063
2021-12-14,78.04,1.80,7.50,2.50,2301063
2021-12-15,77.04,0.78,7.02,0.00,2301063
2021-12-16,63.33,2.48,3.81,0.00,2301063
2021-12-17,48.50,3.25,-6.46,0.00,2301063
2021-12-18,58.96,2.88,0.28,1.50,2301063
2021-12-19,62.21,1.97,5.41,0.00,2301063
2021-12-20,80.17,1.73,8.63,0.00,2301063
2021-12-21,50.29,1.73,3.44,0.00,2301063
2021-12-22,51.92,0.91,1.95,0.00,2301063
2021-12-23,57.75,0.78,3.65,0.00,2301063
2021-12-24,59.29,3.55,-4.93,0.00,2301063
2021-12-25,55.25,3.44,-11.05,0.00,2301063
2021-12-26,50.17,2.30,-9.03,0.00,2301063
2021-12-27,86.67,1.12,-3.92,0.00,2301063
2021-12-28,82.92,0.90,0.42,0.00,2301063
2021-12-29,57.58,2.43,0.68,0.00,2301063
2021-12-30,45.96,3.01,-3.50,0.00,2301063
2021-12-31,43.83,2.00,-5.88,0.00,2301063
