date,humidity,wind_speed,temperature,precipitation,region_id
2021-09-13,54.50,2.66,25.05,0.00,2302052
2021-09-14,45.08,3.31,24.83,0.00,2302052
2021-09-15,44.33,4.23,23.56,0.00,2302052
2021-09-16,50.54,2.61,23.68,0.00,2302052
2021-09-17,49.75,2.94,23.85,0.00,2302052
2021-09-18,60.21,1.88,24.25,0.00,2302052
2021-09-19,54.04,2.53,23.80,0.00,2302052
2021-09-20,63.25,4.20,23.62,37.30,2302052
2021-09-21,76.17,3.17,21.33,40.00,2302052
2021-09-22,66.50,4.00,20.85,4.60,2302052
2021-09-23,64.62,2.81,20.92,0.00,2302052
2021-09-24,57.79,2.53,22.64,0.00,2302052
2021-09-25,62.30,2.90,21.83,0.00,2302052
2021-09-26,54.67,2.05,22.66,0.00,2302052
2021-09-27,61.67,2.00,21.95,0.30,2302052
2021-09-28,76.92,2.89,21.37,12.10,2302052
2021-09-29,84.92,2.28,19.16,0.80,2302052
2021-09-30,77.00,2.37,21.19,0.00,2302052
2021-10-01,70.75,2.50,21.18,7.80,2302052
2021-10-02,70.54,2.00,21.49,0.00,2302052
2021-10-03,56.92,3.21,23.48,0.00,2302052
2021-10-04,78.00,5.00,23.91,1.80,2302052
2021-10-05,80.79,2.96,21.55,0.40,2302052
2021-10-06,81.79,1.98,19.76,5.30,2302052
2021-10-07,75.12,1.70,19.25,0.00,2302052
2021-10-08,79.62,2.19,19.71,1.80,2302052
2021-10-09,72.33,2.21,22.55,0.00,2302052
2021-10-10,78.12,3.15,16.65,7.40,2302052
2021-10-11,64.33,2.41,16.10,0.00,2302052
2021-10-12,58.00,2.73,17.52,0.00,2302052
2021-10-13,64.29,1.65,20.55,0.00,2302052
2021-10-14,64.00,2.80,19.52,0.00,2302052
2021-10-15,55.25,3.53,17.78,0.10,2302052
2021-10-16,32.29,5.94,6.33,0.00,2302052
2021-10-17,27.79,2.93,6.99,0.00,2302052
2021-10-18,72.50,2.15,12.09,7.00,2302052
2021-10-19,52.25,3.55,9.31,0.00,2302052
2021-10-20,52.67,1.82,9.46,0.00,2302052
2021-10-21,52.21,2.14,10.25,0.00,2302052
2021-10-22,46.75,2.64,12.00,0.00,2302052
2021-10-23,51.75,1.52,12.72,0.00,2302052
2021-10-24,61.25,1.54,12.51,0.00,2302052
2021-10-25,64.46,1.34,13.29,0.00,2302052
2021-10-26,69.88,2.64,15.46,0.00,2302052
2021-10-27,50.46,2.80,12.94,0.00,2302052
2021-10-28,43.58,2.31,14.60,0.00,2302052
2021-10-29,49.08,2.27,15.76,0.00,2302052
2021-10-30,68.25,1.60,14.92,0.00,2302052
